"gmtamesQSAR_ID","Strain","Endpoint","TrainValTest"
"gmtamesQSAR_3302","TA100_S9","Negative","Train"
"gmtamesQSAR_3304","TA100_S9","Negative","Train"
"gmtamesQSAR_3306","TA100_S9","Positive","Train"
"gmtamesQSAR_3308","TA100_S9","Negative","Train"
"gmtamesQSAR_3309","TA100_S9","Negative","Train"
"gmtamesQSAR_3314","TA100_S9","Negative","Train"
"gmtamesQSAR_3315","TA100_S9","Negative","Train"
"gmtamesQSAR_3316","TA100_S9","Negative","Train"
"gmtamesQSAR_3317","TA100_S9","Positive","Train"
"gmtamesQSAR_3318","TA100_S9","Negative","Train"
"gmtamesQSAR_3320","TA100_S9","Negative","Train"
"gmtamesQSAR_3321","TA100_S9","Negative","Train"
"gmtamesQSAR_3323","TA100_S9","Positive","Train"
"gmtamesQSAR_3325","TA100_S9","Negative","Train"
"gmtamesQSAR_3328","TA100_S9","Negative","Train"
"gmtamesQSAR_3329","TA100_S9","Negative","Train"
"gmtamesQSAR_3332","TA100_S9","Negative","Train"
"gmtamesQSAR_3334","TA100_S9","Negative","Train"
"gmtamesQSAR_3336","TA100_S9","Negative","Train"
"gmtamesQSAR_3337","TA100_S9","Negative","Train"
"gmtamesQSAR_3339","TA100_S9","Negative","Train"
"gmtamesQSAR_3340","TA100_S9","Negative","Train"
"gmtamesQSAR_3341","TA100_S9","Negative","Train"
"gmtamesQSAR_3343","TA100_S9","Positive","Train"
"gmtamesQSAR_3344","TA100_S9","Positive","Train"
"gmtamesQSAR_3346","TA100_S9","Positive","Train"
"gmtamesQSAR_3349","TA100_S9","Negative","Train"
"gmtamesQSAR_3351","TA100_S9","Negative","Train"
"gmtamesQSAR_3352","TA100_S9","Negative","Train"
"gmtamesQSAR_3353","TA100_S9","Negative","Train"
"gmtamesQSAR_3355","TA100_S9","Negative","Train"
"gmtamesQSAR_3357","TA100_S9","Negative","Train"
"gmtamesQSAR_3359","TA100_S9","Negative","Train"
"gmtamesQSAR_3369","TA100_S9","Positive","Train"
"gmtamesQSAR_3370","TA100_S9","Positive","Train"
"gmtamesQSAR_3372","TA100_S9","Negative","Train"
"gmtamesQSAR_3373","TA100_S9","Positive","Train"
"gmtamesQSAR_3374","TA100_S9","Negative","Train"
"gmtamesQSAR_3375","TA100_S9","Positive","Train"
"gmtamesQSAR_3376","TA100_S9","Positive","Train"
"gmtamesQSAR_3379","TA100_S9","Negative","Train"
"gmtamesQSAR_3381","TA100_S9","Negative","Train"
"gmtamesQSAR_3383","TA100_S9","Positive","Train"
"gmtamesQSAR_3384","TA100_S9","Negative","Train"
"gmtamesQSAR_3385","TA100_S9","Negative","Train"
"gmtamesQSAR_3386","TA100_S9","Negative","Train"
"gmtamesQSAR_3391","TA100_S9","Negative","Train"
"gmtamesQSAR_3393","TA100_S9","Positive","Train"
"gmtamesQSAR_3394","TA100_S9","Negative","Train"
"gmtamesQSAR_3395","TA100_S9","Negative","Train"
"gmtamesQSAR_3397","TA100_S9","Positive","Train"
"gmtamesQSAR_3398","TA100_S9","Negative","Train"
"gmtamesQSAR_3399","TA100_S9","Negative","Train"
"gmtamesQSAR_3401","TA100_S9","Negative","Train"
"gmtamesQSAR_3402","TA100_S9","Negative","Train"
"gmtamesQSAR_3403","TA100_S9","Positive","Train"
"gmtamesQSAR_3405","TA100_S9","Negative","Train"
"gmtamesQSAR_3406","TA100_S9","Negative","Train"
"gmtamesQSAR_3407","TA100_S9","Negative","Train"
"gmtamesQSAR_3409","TA100_S9","Negative","Train"
"gmtamesQSAR_3411","TA100_S9","Negative","Train"
"gmtamesQSAR_3412","TA100_S9","Negative","Train"
"gmtamesQSAR_3413","TA100_S9","Negative","Train"
"gmtamesQSAR_3415","TA100_S9","Positive","Train"
"gmtamesQSAR_3416","TA100_S9","Negative","Train"
"gmtamesQSAR_3417","TA100_S9","Negative","Train"
"gmtamesQSAR_3418","TA100_S9","Negative","Train"
"gmtamesQSAR_3419","TA100_S9","Negative","Train"
"gmtamesQSAR_3420","TA100_S9","Positive","Train"
"gmtamesQSAR_3421","TA100_S9","Negative","Train"
"gmtamesQSAR_3423","TA100_S9","Negative","Train"
"gmtamesQSAR_3425","TA100_S9","Negative","Train"
"gmtamesQSAR_3426","TA100_S9","Positive","Train"
"gmtamesQSAR_3428","TA100_S9","Negative","Train"
"gmtamesQSAR_3429","TA100_S9","Negative","Train"
"gmtamesQSAR_3431","TA100_S9","Negative","Train"
"gmtamesQSAR_3432","TA100_S9","Negative","Train"
"gmtamesQSAR_3433","TA100_S9","Negative","Train"
"gmtamesQSAR_3435","TA100_S9","Negative","Train"
"gmtamesQSAR_3436","TA100_S9","Negative","Train"
"gmtamesQSAR_3437","TA100_S9","Negative","Train"
"gmtamesQSAR_3441","TA100_S9","Positive","Train"
"gmtamesQSAR_3443","TA100_S9","Negative","Train"
"gmtamesQSAR_3446","TA100_S9","Negative","Train"
"gmtamesQSAR_3447","TA100_S9","Negative","Train"
"gmtamesQSAR_3448","TA100_S9","Negative","Train"
"gmtamesQSAR_3449","TA100_S9","Negative","Train"
"gmtamesQSAR_3450","TA100_S9","Negative","Train"
"gmtamesQSAR_3452","TA100_S9","Negative","Train"
"gmtamesQSAR_3454","TA100_S9","Negative","Train"
"gmtamesQSAR_3455","TA100_S9","Negative","Train"
"gmtamesQSAR_3457","TA100_S9","Positive","Train"
"gmtamesQSAR_3461","TA100_S9","Negative","Train"
"gmtamesQSAR_3462","TA100_S9","Negative","Train"
"gmtamesQSAR_3469","TA100_S9","Negative","Train"
"gmtamesQSAR_3470","TA100_S9","Positive","Train"
"gmtamesQSAR_3471","TA100_S9","Negative","Train"
"gmtamesQSAR_3474","TA100_S9","Negative","Train"
"gmtamesQSAR_3479","TA100_S9","Positive","Train"
"gmtamesQSAR_3483","TA100_S9","Negative","Train"
"gmtamesQSAR_3485","TA100_S9","Negative","Train"
"gmtamesQSAR_3486","TA100_S9","Negative","Train"
"gmtamesQSAR_3492","TA100_S9","Negative","Train"
"gmtamesQSAR_3493","TA100_S9","Negative","Train"
"gmtamesQSAR_3496","TA100_S9","Negative","Train"
"gmtamesQSAR_3500","TA100_S9","Positive","Train"
"gmtamesQSAR_3502","TA100_S9","Negative","Train"
"gmtamesQSAR_3504","TA100_S9","Negative","Train"
"gmtamesQSAR_3505","TA100_S9","Negative","Train"
"gmtamesQSAR_3506","TA100_S9","Positive","Train"
"gmtamesQSAR_3507","TA100_S9","Positive","Train"
"gmtamesQSAR_3508","TA100_S9","Negative","Train"
"gmtamesQSAR_3511","TA100_S9","Positive","Train"
"gmtamesQSAR_3519","TA100_S9","Negative","Train"
"gmtamesQSAR_3520","TA100_S9","Negative","Train"
"gmtamesQSAR_3522","TA100_S9","Negative","Train"
"gmtamesQSAR_3523","TA100_S9","Negative","Train"
"gmtamesQSAR_3525","TA100_S9","Negative","Train"
"gmtamesQSAR_3526","TA100_S9","Positive","Train"
"gmtamesQSAR_3527","TA100_S9","Negative","Train"
"gmtamesQSAR_3529","TA100_S9","Positive","Train"
"gmtamesQSAR_3532","TA100_S9","Negative","Train"
"gmtamesQSAR_3533","TA100_S9","Negative","Train"
"gmtamesQSAR_3535","TA100_S9","Positive","Train"
"gmtamesQSAR_3536","TA100_S9","Positive","Train"
"gmtamesQSAR_3537","TA100_S9","Negative","Train"
"gmtamesQSAR_3539","TA100_S9","Negative","Train"
"gmtamesQSAR_3543","TA100_S9","Negative","Train"
"gmtamesQSAR_3544","TA100_S9","Negative","Train"
"gmtamesQSAR_3545","TA100_S9","Negative","Train"
"gmtamesQSAR_3546","TA100_S9","Positive","Train"
"gmtamesQSAR_3548","TA100_S9","Positive","Train"
"gmtamesQSAR_3549","TA100_S9","Positive","Train"
"gmtamesQSAR_3551","TA100_S9","Negative","Train"
"gmtamesQSAR_3552","TA100_S9","Negative","Train"
"gmtamesQSAR_3555","TA100_S9","Positive","Train"
"gmtamesQSAR_3556","TA100_S9","Negative","Train"
"gmtamesQSAR_3561","TA100_S9","Negative","Train"
"gmtamesQSAR_3562","TA100_S9","Positive","Train"
"gmtamesQSAR_3566","TA100_S9","Negative","Train"
"gmtamesQSAR_3568","TA100_S9","Negative","Train"
"gmtamesQSAR_3569","TA100_S9","Negative","Train"
"gmtamesQSAR_3572","TA100_S9","Negative","Train"
"gmtamesQSAR_3573","TA100_S9","Negative","Train"
"gmtamesQSAR_3574","TA100_S9","Negative","Train"
"gmtamesQSAR_3577","TA100_S9","Positive","Train"
"gmtamesQSAR_3578","TA100_S9","Negative","Train"
"gmtamesQSAR_3579","TA100_S9","Positive","Train"
"gmtamesQSAR_3581","TA100_S9","Positive","Train"
"gmtamesQSAR_3582","TA100_S9","Negative","Train"
"gmtamesQSAR_3584","TA100_S9","Negative","Train"
"gmtamesQSAR_3585","TA100_S9","Negative","Train"
"gmtamesQSAR_3586","TA100_S9","Negative","Train"
"gmtamesQSAR_3587","TA100_S9","Negative","Train"
"gmtamesQSAR_3588","TA100_S9","Negative","Train"
"gmtamesQSAR_3590","TA100_S9","Negative","Train"
"gmtamesQSAR_3591","TA100_S9","Negative","Train"
"gmtamesQSAR_3593","TA100_S9","Negative","Train"
"gmtamesQSAR_3594","TA100_S9","Negative","Train"
"gmtamesQSAR_3595","TA100_S9","Negative","Train"
"gmtamesQSAR_3596","TA100_S9","Negative","Train"
"gmtamesQSAR_3597","TA100_S9","Negative","Train"
"gmtamesQSAR_3598","TA100_S9","Negative","Train"
"gmtamesQSAR_3599","TA100_S9","Negative","Train"
"gmtamesQSAR_3602","TA100_S9","Positive","Train"
"gmtamesQSAR_3605","TA100_S9","Negative","Train"
"gmtamesQSAR_3606","TA100_S9","Positive","Train"
"gmtamesQSAR_3607","TA100_S9","Negative","Train"
"gmtamesQSAR_3610","TA100_S9","Negative","Train"
"gmtamesQSAR_3611","TA100_S9","Negative","Train"
"gmtamesQSAR_3612","TA100_S9","Negative","Train"
"gmtamesQSAR_3618","TA100_S9","Negative","Train"
"gmtamesQSAR_3619","TA100_S9","Negative","Train"
"gmtamesQSAR_3620","TA100_S9","Positive","Train"
"gmtamesQSAR_3628","TA100_S9","Negative","Train"
"gmtamesQSAR_3629","TA100_S9","Positive","Train"
"gmtamesQSAR_3631","TA100_S9","Negative","Train"
"gmtamesQSAR_3635","TA100_S9","Negative","Train"
"gmtamesQSAR_3637","TA100_S9","Negative","Train"
"gmtamesQSAR_3640","TA100_S9","Negative","Train"
"gmtamesQSAR_3643","TA100_S9","Positive","Train"
"gmtamesQSAR_3646","TA100_S9","Positive","Train"
"gmtamesQSAR_3647","TA100_S9","Negative","Train"
"gmtamesQSAR_3648","TA100_S9","Positive","Train"
"gmtamesQSAR_3649","TA100_S9","Negative","Train"
"gmtamesQSAR_3650","TA100_S9","Negative","Train"
"gmtamesQSAR_3651","TA100_S9","Negative","Train"
"gmtamesQSAR_3652","TA100_S9","Positive","Train"
"gmtamesQSAR_3653","TA100_S9","Positive","Train"
"gmtamesQSAR_3654","TA100_S9","Negative","Train"
"gmtamesQSAR_3656","TA100_S9","Negative","Train"
"gmtamesQSAR_3661","TA100_S9","Positive","Train"
"gmtamesQSAR_3662","TA100_S9","Negative","Train"
"gmtamesQSAR_3665","TA100_S9","Negative","Train"
"gmtamesQSAR_3667","TA100_S9","Negative","Train"
"gmtamesQSAR_3670","TA100_S9","Negative","Train"
"gmtamesQSAR_3675","TA100_S9","Negative","Train"
"gmtamesQSAR_3678","TA100_S9","Negative","Train"
"gmtamesQSAR_3679","TA100_S9","Negative","Train"
"gmtamesQSAR_3683","TA100_S9","Positive","Train"
"gmtamesQSAR_3684","TA100_S9","Positive","Train"
"gmtamesQSAR_3685","TA100_S9","Positive","Train"
"gmtamesQSAR_3686","TA100_S9","Positive","Train"
"gmtamesQSAR_3690","TA100_S9","Negative","Train"
"gmtamesQSAR_3693","TA100_S9","Negative","Train"
"gmtamesQSAR_3695","TA100_S9","Negative","Train"
"gmtamesQSAR_3696","TA100_S9","Negative","Train"
"gmtamesQSAR_3697","TA100_S9","Positive","Train"
"gmtamesQSAR_3699","TA100_S9","Positive","Train"
"gmtamesQSAR_3700","TA100_S9","Negative","Train"
"gmtamesQSAR_3704","TA100_S9","Negative","Train"
"gmtamesQSAR_3705","TA100_S9","Positive","Train"
"gmtamesQSAR_3706","TA100_S9","Negative","Train"
"gmtamesQSAR_3707","TA100_S9","Negative","Train"
"gmtamesQSAR_3708","TA100_S9","Negative","Train"
"gmtamesQSAR_3710","TA100_S9","Negative","Train"
"gmtamesQSAR_3711","TA100_S9","Negative","Train"
"gmtamesQSAR_3712","TA100_S9","Positive","Train"
"gmtamesQSAR_3713","TA100_S9","Negative","Train"
"gmtamesQSAR_3716","TA100_S9","Negative","Train"
"gmtamesQSAR_3717","TA100_S9","Negative","Train"
"gmtamesQSAR_3718","TA100_S9","Positive","Train"
"gmtamesQSAR_3719","TA100_S9","Positive","Train"
"gmtamesQSAR_3721","TA100_S9","Negative","Train"
"gmtamesQSAR_3722","TA100_S9","Negative","Train"
"gmtamesQSAR_3724","TA100_S9","Negative","Train"
"gmtamesQSAR_3726","TA100_S9","Negative","Train"
"gmtamesQSAR_3728","TA100_S9","Positive","Train"
"gmtamesQSAR_3729","TA100_S9","Positive","Train"
"gmtamesQSAR_3730","TA100_S9","Negative","Train"
"gmtamesQSAR_3733","TA100_S9","Negative","Train"
"gmtamesQSAR_3735","TA100_S9","Negative","Train"
"gmtamesQSAR_3738","TA100_S9","Negative","Train"
"gmtamesQSAR_3741","TA100_S9","Negative","Train"
"gmtamesQSAR_3744","TA100_S9","Negative","Train"
"gmtamesQSAR_3745","TA100_S9","Negative","Train"
"gmtamesQSAR_3747","TA100_S9","Positive","Train"
"gmtamesQSAR_3748","TA100_S9","Positive","Train"
"gmtamesQSAR_3751","TA100_S9","Negative","Train"
"gmtamesQSAR_3753","TA100_S9","Positive","Train"
"gmtamesQSAR_3754","TA100_S9","Negative","Train"
"gmtamesQSAR_3756","TA100_S9","Negative","Train"
"gmtamesQSAR_3757","TA100_S9","Negative","Train"
"gmtamesQSAR_3759","TA100_S9","Negative","Train"
"gmtamesQSAR_3760","TA100_S9","Negative","Train"
"gmtamesQSAR_3761","TA100_S9","Positive","Train"
"gmtamesQSAR_3763","TA100_S9","Negative","Train"
"gmtamesQSAR_3765","TA100_S9","Negative","Train"
"gmtamesQSAR_3766","TA100_S9","Negative","Train"
"gmtamesQSAR_3769","TA100_S9","Positive","Train"
"gmtamesQSAR_3770","TA100_S9","Negative","Train"
"gmtamesQSAR_3771","TA100_S9","Positive","Train"
"gmtamesQSAR_3776","TA100_S9","Negative","Train"
"gmtamesQSAR_3777","TA100_S9","Positive","Train"
"gmtamesQSAR_3779","TA100_S9","Negative","Train"
"gmtamesQSAR_3780","TA100_S9","Positive","Train"
"gmtamesQSAR_3783","TA100_S9","Negative","Train"
"gmtamesQSAR_3784","TA100_S9","Negative","Train"
"gmtamesQSAR_3789","TA100_S9","Negative","Train"
"gmtamesQSAR_3790","TA100_S9","Positive","Train"
"gmtamesQSAR_3791","TA100_S9","Negative","Train"
"gmtamesQSAR_3796","TA100_S9","Negative","Train"
"gmtamesQSAR_3801","TA100_S9","Negative","Train"
"gmtamesQSAR_3802","TA100_S9","Negative","Train"
"gmtamesQSAR_3804","TA100_S9","Negative","Train"
"gmtamesQSAR_3805","TA100_S9","Negative","Train"
"gmtamesQSAR_3806","TA100_S9","Negative","Train"
"gmtamesQSAR_3808","TA100_S9","Positive","Train"
"gmtamesQSAR_3809","TA100_S9","Negative","Train"
"gmtamesQSAR_3810","TA100_S9","Negative","Train"
"gmtamesQSAR_3814","TA100_S9","Positive","Train"
"gmtamesQSAR_3816","TA100_S9","Positive","Train"
"gmtamesQSAR_3818","TA100_S9","Negative","Train"
"gmtamesQSAR_3820","TA100_S9","Positive","Train"
"gmtamesQSAR_3821","TA100_S9","Negative","Train"
"gmtamesQSAR_3822","TA100_S9","Negative","Train"
"gmtamesQSAR_3823","TA100_S9","Negative","Train"
"gmtamesQSAR_3824","TA100_S9","Positive","Train"
"gmtamesQSAR_3825","TA100_S9","Negative","Train"
"gmtamesQSAR_3830","TA100_S9","Negative","Train"
"gmtamesQSAR_3832","TA100_S9","Negative","Train"
"gmtamesQSAR_3833","TA100_S9","Negative","Train"
"gmtamesQSAR_3834","TA100_S9","Positive","Train"
"gmtamesQSAR_3835","TA100_S9","Negative","Train"
"gmtamesQSAR_3838","TA100_S9","Positive","Train"
"gmtamesQSAR_3839","TA100_S9","Positive","Train"
"gmtamesQSAR_3840","TA100_S9","Negative","Train"
"gmtamesQSAR_3841","TA100_S9","Negative","Train"
"gmtamesQSAR_3843","TA100_S9","Negative","Train"
"gmtamesQSAR_3844","TA100_S9","Negative","Train"
"gmtamesQSAR_3852","TA100_S9","Negative","Train"
"gmtamesQSAR_3854","TA100_S9","Positive","Train"
"gmtamesQSAR_3859","TA100_S9","Negative","Train"
"gmtamesQSAR_3860","TA100_S9","Positive","Train"
"gmtamesQSAR_3862","TA100_S9","Negative","Train"
"gmtamesQSAR_3863","TA100_S9","Negative","Train"
"gmtamesQSAR_3866","TA100_S9","Negative","Train"
"gmtamesQSAR_3868","TA100_S9","Negative","Train"
"gmtamesQSAR_3869","TA100_S9","Negative","Train"
"gmtamesQSAR_3871","TA100_S9","Negative","Train"
"gmtamesQSAR_3872","TA100_S9","Negative","Train"
"gmtamesQSAR_3874","TA100_S9","Negative","Train"
"gmtamesQSAR_3875","TA100_S9","Negative","Train"
"gmtamesQSAR_3876","TA100_S9","Negative","Train"
"gmtamesQSAR_3877","TA100_S9","Negative","Train"
"gmtamesQSAR_3880","TA100_S9","Negative","Train"
"gmtamesQSAR_3881","TA100_S9","Negative","Train"
"gmtamesQSAR_3883","TA100_S9","Positive","Train"
"gmtamesQSAR_3884","TA100_S9","Negative","Train"
"gmtamesQSAR_3885","TA100_S9","Positive","Train"
"gmtamesQSAR_3887","TA100_S9","Negative","Train"
"gmtamesQSAR_3889","TA100_S9","Negative","Train"
"gmtamesQSAR_3891","TA100_S9","Positive","Train"
"gmtamesQSAR_3894","TA100_S9","Negative","Train"
"gmtamesQSAR_3895","TA100_S9","Negative","Train"
"gmtamesQSAR_3898","TA100_S9","Positive","Train"
"gmtamesQSAR_3899","TA100_S9","Negative","Train"
"gmtamesQSAR_3902","TA100_S9","Negative","Train"
"gmtamesQSAR_3904","TA100_S9","Positive","Train"
"gmtamesQSAR_3907","TA100_S9","Negative","Train"
"gmtamesQSAR_3908","TA100_S9","Positive","Train"
"gmtamesQSAR_3910","TA100_S9","Positive","Train"
"gmtamesQSAR_3912","TA100_S9","Positive","Train"
"gmtamesQSAR_3914","TA100_S9","Positive","Train"
"gmtamesQSAR_3917","TA100_S9","Negative","Train"
"gmtamesQSAR_3918","TA100_S9","Negative","Train"
"gmtamesQSAR_3926","TA100_S9","Negative","Train"
"gmtamesQSAR_3932","TA100_S9","Positive","Train"
"gmtamesQSAR_3934","TA100_S9","Negative","Train"
"gmtamesQSAR_3938","TA100_S9","Negative","Train"
"gmtamesQSAR_3946","TA100_S9","Negative","Train"
"gmtamesQSAR_3947","TA100_S9","Negative","Train"
"gmtamesQSAR_3949","TA100_S9","Negative","Train"
"gmtamesQSAR_3951","TA100_S9","Negative","Train"
"gmtamesQSAR_3954","TA100_S9","Negative","Train"
"gmtamesQSAR_3955","TA100_S9","Negative","Train"
"gmtamesQSAR_3956","TA100_S9","Positive","Train"
"gmtamesQSAR_3957","TA100_S9","Negative","Train"
"gmtamesQSAR_3958","TA100_S9","Positive","Train"
"gmtamesQSAR_3961","TA100_S9","Negative","Train"
"gmtamesQSAR_3962","TA100_S9","Negative","Train"
"gmtamesQSAR_3963","TA100_S9","Positive","Train"
"gmtamesQSAR_3964","TA100_S9","Negative","Train"
"gmtamesQSAR_3968","TA100_S9","Negative","Train"
"gmtamesQSAR_3971","TA100_S9","Positive","Train"
"gmtamesQSAR_3972","TA100_S9","Negative","Train"
"gmtamesQSAR_3974","TA100_S9","Negative","Train"
"gmtamesQSAR_3975","TA100_S9","Positive","Train"
"gmtamesQSAR_3976","TA100_S9","Positive","Train"
"gmtamesQSAR_3979","TA100_S9","Positive","Train"
"gmtamesQSAR_3980","TA100_S9","Negative","Train"
"gmtamesQSAR_3981","TA100_S9","Negative","Train"
"gmtamesQSAR_3984","TA100_S9","Negative","Train"
"gmtamesQSAR_3986","TA100_S9","Positive","Train"
"gmtamesQSAR_3987","TA100_S9","Negative","Train"
"gmtamesQSAR_3989","TA100_S9","Positive","Train"
"gmtamesQSAR_3990","TA100_S9","Positive","Train"
"gmtamesQSAR_3991","TA100_S9","Negative","Train"
"gmtamesQSAR_3993","TA100_S9","Negative","Train"
"gmtamesQSAR_3994","TA100_S9","Positive","Train"
"gmtamesQSAR_3995","TA100_S9","Negative","Train"
"gmtamesQSAR_3997","TA100_S9","Negative","Train"
"gmtamesQSAR_3999","TA100_S9","Negative","Train"
"gmtamesQSAR_4000","TA100_S9","Negative","Train"
"gmtamesQSAR_4003","TA100_S9","Negative","Train"
"gmtamesQSAR_4008","TA100_S9","Negative","Train"
"gmtamesQSAR_4013","TA100_S9","Positive","Train"
"gmtamesQSAR_4014","TA100_S9","Negative","Train"
"gmtamesQSAR_4016","TA100_S9","Negative","Train"
"gmtamesQSAR_4021","TA100_S9","Positive","Train"
"gmtamesQSAR_4022","TA100_S9","Positive","Train"
"gmtamesQSAR_4023","TA100_S9","Negative","Train"
"gmtamesQSAR_4025","TA100_S9","Negative","Train"
"gmtamesQSAR_4032","TA100_S9","Negative","Train"
"gmtamesQSAR_4034","TA100_S9","Positive","Train"
"gmtamesQSAR_4036","TA100_S9","Positive","Train"
"gmtamesQSAR_4041","TA100_S9","Negative","Train"
"gmtamesQSAR_4042","TA100_S9","Negative","Train"
"gmtamesQSAR_4043","TA100_S9","Negative","Train"
"gmtamesQSAR_4049","TA100_S9","Negative","Train"
"gmtamesQSAR_4052","TA100_S9","Positive","Train"
"gmtamesQSAR_4054","TA100_S9","Positive","Train"
"gmtamesQSAR_4056","TA100_S9","Positive","Train"
"gmtamesQSAR_4059","TA100_S9","Negative","Train"
"gmtamesQSAR_4061","TA100_S9","Negative","Train"
"gmtamesQSAR_4062","TA100_S9","Positive","Train"
"gmtamesQSAR_4064","TA100_S9","Negative","Train"
"gmtamesQSAR_4068","TA100_S9","Negative","Train"
"gmtamesQSAR_4071","TA100_S9","Negative","Train"
"gmtamesQSAR_4072","TA100_S9","Positive","Train"
"gmtamesQSAR_4073","TA100_S9","Negative","Train"
"gmtamesQSAR_4075","TA100_S9","Negative","Train"
"gmtamesQSAR_4083","TA100_S9","Negative","Train"
"gmtamesQSAR_4085","TA100_S9","Positive","Train"
"gmtamesQSAR_4087","TA100_S9","Positive","Train"
"gmtamesQSAR_4088","TA100_S9","Positive","Train"
"gmtamesQSAR_4094","TA100_S9","Negative","Train"
"gmtamesQSAR_4095","TA100_S9","Negative","Train"
"gmtamesQSAR_4096","TA100_S9","Negative","Train"
"gmtamesQSAR_4097","TA100_S9","Negative","Train"
"gmtamesQSAR_4098","TA100_S9","Negative","Train"
"gmtamesQSAR_4099","TA100_S9","Negative","Train"
"gmtamesQSAR_4103","TA100_S9","Positive","Train"
"gmtamesQSAR_4106","TA100_S9","Negative","Train"
"gmtamesQSAR_4111","TA100_S9","Negative","Train"
"gmtamesQSAR_4113","TA100_S9","Negative","Train"
"gmtamesQSAR_4115","TA100_S9","Negative","Train"
"gmtamesQSAR_4116","TA100_S9","Positive","Train"
"gmtamesQSAR_4117","TA100_S9","Negative","Train"
"gmtamesQSAR_4118","TA100_S9","Negative","Train"
"gmtamesQSAR_4119","TA100_S9","Negative","Train"
"gmtamesQSAR_4120","TA100_S9","Negative","Train"
"gmtamesQSAR_4122","TA100_S9","Negative","Train"
"gmtamesQSAR_4123","TA100_S9","Negative","Train"
"gmtamesQSAR_4126","TA100_S9","Negative","Train"
"gmtamesQSAR_4127","TA100_S9","Negative","Train"
"gmtamesQSAR_4128","TA100_S9","Negative","Train"
"gmtamesQSAR_4130","TA100_S9","Positive","Train"
"gmtamesQSAR_4131","TA100_S9","Positive","Train"
"gmtamesQSAR_4134","TA100_S9","Negative","Train"
"gmtamesQSAR_4136","TA100_S9","Positive","Train"
"gmtamesQSAR_4138","TA100_S9","Positive","Train"
"gmtamesQSAR_4140","TA100_S9","Negative","Train"
"gmtamesQSAR_4143","TA100_S9","Negative","Train"
"gmtamesQSAR_4145","TA100_S9","Negative","Train"
"gmtamesQSAR_4147","TA100_S9","Negative","Train"
"gmtamesQSAR_4148","TA100_S9","Positive","Train"
"gmtamesQSAR_4150","TA100_S9","Positive","Train"
"gmtamesQSAR_4151","TA100_S9","Negative","Train"
"gmtamesQSAR_4155","TA100_S9","Negative","Train"
"gmtamesQSAR_4156","TA100_S9","Negative","Train"
"gmtamesQSAR_4162","TA100_S9","Negative","Train"
"gmtamesQSAR_4165","TA100_S9","Positive","Train"
"gmtamesQSAR_4167","TA100_S9","Positive","Train"
"gmtamesQSAR_4170","TA100_S9","Negative","Train"
"gmtamesQSAR_4172","TA100_S9","Positive","Train"
"gmtamesQSAR_4175","TA100_S9","Negative","Train"
"gmtamesQSAR_4176","TA100_S9","Negative","Train"
